SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,gender_Female,gender_Male,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_0-1yr,tenure_group_1-2yr,tenure_group_2-4yr,tenure_group_4-5yr,tenure_group_5+yr,Recency,Frequency,Monetary,usage_ratio,is_monthly_contract,support_tickets,sentiment_score,Segment,Churn_Risk
1,18,85.45,1505.85,1,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,54,5,85.45,0.0567077014964993,1,2,-0.3981618536691624,0,0.5900683571002696
0,1,20.0,20.0,0,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,71,1,20.0,0.9523809523809524,1,3,-0.6657313702613856,1,0.5388438199106558
0,61,94.1,5638.3,1,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,11,7,94.1,0.0166864681786746,0,2,-0.1856525228022494,0,0.17835472051473641
0,10,79.85,797.25,0,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,62,3,79.85,0.1000313185092389,1,2,-0.5354532704189985,2,0.6504203715383109
1,1,71.65,71.65,1,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,71,2,71.65,0.9862353750860288,1,1,0.0696019538383361,1,0.8938269829838376
1,18,73.55,1359.45,0,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,54,3,73.55,0.0540629938623249,1,0,-0.6023429394270401,2,0.691823733566316
0,24,104.65,2542.45,1,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,48,8,104.65,0.0411449016100178,1,3,0.0168119532892541,0,0.7174241079406074
0,3,19.3,54.7,0,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,69,3,19.3,0.3464991023339318,1,3,-0.6852429702622649,2,0.20627264582929591
0,50,20.15,989.05,0,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,22,1,20.15,0.0203525074491187,0,3,0.3419494189715699,2,0.024918873587363454
0,1,44.55,44.55,0,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,71,3,44.55,0.9780461031833152,1,1,0.5078753688828481,1,0.6866794236382215
0,2,54.45,87.3,0,False,True,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,70,4,54.45,0.6166477916194791,1,2,-0.7792115315001324,1,0.476517466456531
0,17,19.65,351.55,0,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,55,2,19.65,0.0557367749255424,0,0,-0.0643951759253216,2,0.03981341122281638
0,69,105.0,7297.75,0,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,3,9,105.0,0.0143860250042815,0,4,-0.8582565986902528,0,0.2544133026257366
0,72,88.7,6301.7,0,False,True,False,True,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,0,10,88.7,0.0140733336506576,0,2,0.1963648910840048,0,0.025463729208881097
0,3,74.25,210.3,1,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,69,3,74.25,0.3513961192617131,1,1,-0.4711914041407092,2,0.873170307401053
1,50,75.15,3822.45,0,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,22,9,75.15,0.0196550236043364,0,2,0.0552489136774156,0,0.04762380942427562
0,53,20.25,1048.45,0,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,19,1,20.25,0.019295821620849,0,2,0.0349220187685823,2,0.04283588265492641
0,58,109.1,6393.65,0,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,14,9,109.1,0.0170611370442479,0,1,0.8487086923876008,0,0.20000134435691247
0,46,30.75,1489.3,0,False,True,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,26,2,30.75,0.0206334295108367,0,3,0.0981664451374457,2,0.07752885062858625
1,72,112.9,8061.5,0,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,True,0,10,112.9,0.0140031007751937,1,3,0.1659969594366313,0,0.31636389962232464
1,1,74.2,74.2,1,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,71,3,74.2,0.9867021276595744,1,0,-0.1966937484712394,1,0.8883024570581805
0,6,94.05,518.75,0,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,66,8,94.05,0.1809523809523809,1,0,0.8981592063656336,0,0.7481141770482154
0,72,78.85,5763.15,0,False,True,False,True,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,0,8,78.85,0.0136793803075908,0,3,0.5543718188792193,0,0.02072645054300375
0,4,55.3,238.5,0,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,68,3,55.3,0.2308977035490605,1,4,-0.4291894193943169,2,0.6091899227255635
0,52,19.35,1031.7,0,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,20,3,19.35,0.0187372905974629,0,2,0.6884191715524641,2,0.01680606287466769
0,2,20.45,34.8,0,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,70,1,20.45,0.5712290502793297,0,4,-0.13520727962982,1,0.059243467168381574
0,65,19.35,1319.95,0,True,False,False,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,7,2,19.35,0.0146485483932018,0,2,0.6573342870671879,2,0.008275194928917495
1,43,101.0,4388.4,1,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,29,7,101.0,0.0230099785847724,1,3,0.6457761365870041,0,0.6975191952052061
0,4,100.2,420.2,1,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,68,7,100.2,0.2378917378917379,1,0,-0.6222596264742912,0,0.8108471672432159
1,25,89.05,2177.45,1,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,47,6,89.05,0.0408776882645918,0,0,0.4022822627671538,0,0.21765633877447121
0,51,78.65,3950.85,0,True,False,False,True,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,21,8,78.65,0.0199020711818515,0,4,-0.4187140613869378,0,0.09170137795688597
0,12,74.75,827.05,0,False,True,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,60,5,74.75,0.090272326550329,1,0,-0.4050146600146636,2,0.4696623765192425
0,57,70.1,3913.3,1,True,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,15,7,70.1,0.0179086937638913,0,3,-0.4073038462388385,0,0.07440764566721304
0,24,19.9,533.5,0,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,48,3,19.9,0.0372310570626754,0,4,0.4511364951198964,2,0.01587602439668849
0,64,58.35,3756.45,0,True,False,False,True,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,8,5,58.35,0.0155291487578011,0,2,-0.5403479164149279,0,0.03476535580888674
0,4,105.65,443.9,1,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,68,7,105.65,0.2374690941784671,0,0,-0.9981883295078195,0,0.40193399989535394
0,26,100.5,2599.95,0,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,False,False,True,False,False,46,6,100.5,0.0386397277917683,1,1,0.4304737069652662,0,0.6592766682360576
0,15,20.05,284.3,0,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,57,3,20.05,0.0702769015071854,1,0,-0.6576305123297495,2,0.1806410212831055
1,64,25.65,1740.8,0,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,8,3,25.65,0.0147261453668618,0,2,-0.7910352093843307,2,0.01770832938065515
1,36,96.5,3436.1,1,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,36,7,96.5,0.0280759942975182,1,4,-0.5249677588118797,0,0.6642523978871171
0,27,95.0,2462.55,0,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,45,5,95.0,0.038562237421607,1,2,-0.240198955354592,0,0.5525149133351208
1,1,70.85,70.85,1,False,True,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,71,2,70.85,0.9860821155184412,1,1,-0.0481873450535985,1,0.7879898703693163
0,35,85.95,3110.1,1,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,37,8,85.95,0.0276268843817299,0,3,-0.9108599185747384,0,0.10368024397936268
0,4,73.9,280.85,1,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,68,3,73.9,0.2621962036544261,1,0,0.9411466652547208,2,0.8366305489959261
0,8,45.45,411.75,0,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,64,4,45.45,0.110115081768625,1,4,0.4321261068391162,2,0.5301884215702422
0,10,20.0,198.6,0,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,62,2,20.0,0.1002004008016032,1,3,-0.3536118693513277,2,0.20041878031906515
0,2,49.2,103.7,0,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,70,2,49.2,0.4699140401146132,1,2,-0.3626054854292053,1,0.5647898487277188
0,58,109.45,6144.55,1,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,14,9,109.45,0.0178096346136635,0,4,-0.1029149012630812,0,0.2997233232525158
0,51,83.25,4089.45,0,False,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,21,9,83.25,0.0203522839785353,0,3,0.2524896455260659,0,0.04086167426669917
0,46,19.25,864.2,0,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,26,4,19.25,0.0222491909385113,0,4,-0.7072538668220645,2,0.01430363104522989
0,1,19.65,19.65,0,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,71,2,19.65,0.9515738498789348,1,1,-0.6221403724700953,1,0.5227958106424399
0,46,72.8,3249.4,0,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,26,2,72.8,0.0223972434161949,1,1,0.7188691656671018,2,0.43839975447026563
0,50,109.65,5405.8,0,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,22,9,109.65,0.0202800177554191,1,0,-0.4874901522218549,0,0.3797834380659776
0,53,65.0,3363.8,0,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,19,6,65.0,0.0193176414645744,1,0,-0.2396100040496449,0,0.1742070918096886
0,61,114.1,7132.15,0,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,11,9,114.1,0.0159957382082249,1,1,0.7425437019002341,0,0.5112590482892543
0,5,20.65,93.55,0,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,67,1,20.65,0.2184029613960867,1,4,0.326295658799645,2,0.22800747492766765
0,47,86.95,4138.9,0,False,True,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,False,25,8,86.95,0.0210029227759124,0,1,-0.3165762413166233,0,0.10774652959436089
0,54,94.75,5121.75,0,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,18,6,94.75,0.0184959250402615,0,0,0.3673990914492415,0,0.18548360698406918
0,19,25.35,566.1,0,False,True,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,53,2,25.35,0.0447011109151825,1,1,-0.9606335692371726,2,0.3593397550557618
0,26,105.45,2715.3,0,True,False,True,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,46,8,105.45,0.038821190590141,0,1,0.4712853200227305,0,0.23413366722097115
0,70,25.4,1782.05,0,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,2,4,25.4,0.0142452539188469,0,4,-0.025967918967521,2,0.005964146702154923
0,17,102.55,1742.5,0,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,55,8,102.55,0.0588184685976484,1,3,0.6263642945689225,0,0.7468096952390982
0,30,100.2,2983.8,1,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,42,6,100.2,0.0335700884481372,1,0,0.9092753040129368,0,0.735554512483475
0,1,24.0,24.0,0,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,71,3,24.0,0.96,1,4,0.8515770989891367,1,0.4773017498598119
0,19,25.6,485.9,0,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,53,4,25.6,0.0525775313205997,0,1,0.8185300869106815,2,0.021558113232402695
0,26,73.5,1905.7,0,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,46,7,73.5,0.0385482771280222,0,1,0.0243399118677742,0,0.08677878294106235
0,21,74.05,1565.7,1,True,False,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,51,5,74.05,0.0472649518095359,1,3,-0.2797157717221239,2,0.5084008380532555
0,50,98.25,4858.7,0,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,22,7,98.25,0.0202172973640348,0,0,-0.0699293505386544,0,0.2822205620968057
0,68,54.4,3723.65,0,True,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,4,6,54.4,0.0146053991650222,0,0,0.3797920066267215,0,0.15982479713262362
0,3,101.55,298.35,1,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,69,6,101.55,0.3392350091865708,1,2,0.7679955537423735,0,0.8218135970194236
0,9,103.1,970.45,0,False,True,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,63,7,103.1,0.1061300118379741,1,0,-0.5860273939997609,0,0.5621589087741738
0,51,34.2,1782.0,0,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,21,4,34.2,0.0191811553561413,0,3,0.836386316923406,2,0.03341555340478547
0,9,43.75,405.7,0,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,63,2,43.75,0.1075731497418244,1,2,0.6303604639397782,2,0.7429558644008459
1,41,111.95,4534.9,1,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,31,10,111.95,0.0246808792080954,0,2,0.9577120303564692,0,0.3579869086524926
0,22,100.65,2415.95,0,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,50,6,100.65,0.0416433935331719,1,1,0.7605035465633743,0,0.7622005726264003
0,21,55.95,1157.05,1,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,51,7,55.95,0.0483139760804801,0,1,-0.4401253406161867,0,0.2582601347642407
0,71,116.05,8297.5,0,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,True,1,11,116.05,0.0139844550219919,0,0,-0.7880881773119046,0,0.08561912489234264
0,1,45.75,45.75,1,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,71,1,45.75,0.9786096256684492,1,2,-0.7755178560168228,1,0.7946098269333334
0,26,82.0,2083.1,0,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,46,9,82.0,0.0393455208483278,0,1,-0.4175533628434478,0,0.12470930394055454
0,71,65.15,4681.75,0,False,True,False,True,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,1,6,65.15,0.0139127649351342,0,3,0.2283674479690784,0,0.01840201371423709
0,4,44.8,176.2,0,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,68,2,44.8,0.2528216704288939,1,1,0.608640652194345,2,0.6696337492359671
0,12,79.8,1001.2,0,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,60,4,79.8,0.0796248253841548,1,1,0.7985006139631294,2,0.6171605802662512
0,18,88.85,1594.75,0,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,54,6,88.85,0.0556791477361742,1,2,0.2475067687384655,0,0.6742621678931413
0,3,74.95,212.4,0,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,69,3,74.95,0.3512183692596063,1,2,-0.9887373745038924,2,0.8542718057978927
1,72,106.85,7677.4,0,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,0,8,106.85,0.0139156595123984,0,4,-0.627366446962933,0,0.14509363464552666
0,11,74.95,815.5,1,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,61,2,74.95,0.0917942437232088,1,3,-0.8005475922932641,2,0.5945726431452406
0,1,80.15,80.15,1,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,71,2,80.15,0.9876771410967344,1,2,-0.2733510488619799,1,0.8334808990994527
0,13,19.3,259.65,0,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,59,1,19.3,0.0740456550930366,0,0,0.0027019872674918,2,0.028751811610862134
0,72,109.25,8109.8,1,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,0,9,109.25,0.0134696947280169,0,3,-0.9132056428428784,0,0.3713004433870052
0,42,56.1,2386.85,0,False,True,False,True,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,30,4,56.1,0.023493938061436,0,3,-0.3030440484086893,2,0.06713331622663364
